RDCM,NASDAQ,RADCOM LTD.,TECHNOLOGY,COMPUTER PERIPHERAL EQUIPMENT
RSYS,NASDAQ,RADISYS CORPORATION,TECHNOLOGY,COMPUTER PERIPHERAL EQUIPMENT
RDUS,NASDAQ,"RADIUS HEALTH, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
RDNT,NASDAQ,"RADNET, INC.",HEALTH CARE,MEDICAL SPECIALITIES
RDWR,NASDAQ,RADWARE LTD.,MISCELLANEOUS,BUSINESS SERVICES
METC,NASDAQ,"RAMACO RESOURCES, INC.",ENERGY,COAL MINING
RMBS,NASDAQ,"RAMBUS, INC.",TECHNOLOGY,SEMICONDUCTORS
RAND,NASDAQ,RAND CAPITAL CORPORATION,CONSUMER NON-DURABLES,TEXTILES
GOLD,NASDAQ,RANDGOLD RESOURCES LIMITED,BASIC INDUSTRIES,PRECIOUS METALS
RNDB,NASDAQ,"RANDOLPH BANCORP, INC.",FINANCE,MAJOR BANKS
RPD,NASDAQ,"RAPID7, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
RAVE,NASDAQ,"RAVE RESTAURANT GROUP, INC.",CONSUMER NON-DURABLES,FOOD DISTRIBUTORS
RAVN,NASDAQ,"RAVEN INDUSTRIES, INC.",CAPITAL GOODS,SPECIALTY CHEMICALS
RBB,NASDAQ,RBB BANCORP,FINANCE,MAJOR BANKS
ROLL,NASDAQ,RBC BEARINGS INCORPORATED,CAPITAL GOODS,METAL FABRICATIONS
RICK,NASDAQ,"RCI HOSPITALITY HOLDINGS, INC.",CONSUMER SERVICES,RESTAURANTS
RCMT,NASDAQ,"RCM TECHNOLOGIES, INC.",TECHNOLOGY,PROFESSIONAL SERVICES
RDI,NASDAQ,READING INTERNATIONAL INC,CONSUMER SERVICES,MOVIES/ENTERTAINMENT
RDIB,NASDAQ,READING INTERNATIONAL INC,CONSUMER SERVICES,MOVIES/ENTERTAINMENT
RGSE,NASDAQ,"REAL GOODS SOLAR, INC.",BASIC INDUSTRIES,ENGINEERING & CONSTRUCTION
BLCN,NASDAQ,REALITY SHARES NASDAQ NEXTGEN ECONOMY ETF,N/A,N/A
RNWK,NASDAQ,"REALNETWORKS, INC.",TECHNOLOGY,EDP SERVICES
RP,NASDAQ,"REALPAGE, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
RETA,NASDAQ,"REATA PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
RCON,NASDAQ,"RECON TECHNOLOGY, LTD.",ENERGY,OILFIELD SERVICES/EQUIPMENT
REPH,NASDAQ,"RECRO PHARMA, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
RRGB,NASDAQ,"RED ROBIN GOURMET BURGERS, INC.",CONSUMER SERVICES,RESTAURANTS
RRR,NASDAQ,"RED ROCK RESORTS, INC.",CONSUMER SERVICES,HOTELS/RESORTS
RDVT,NASDAQ,"RED VIOLET, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
RDFN,NASDAQ,REDFIN CORPORATION,FINANCE,REAL ESTATE
RDHL,NASDAQ,REDHILL BIOPHARMA LTD.,HEALTH CARE,MAJOR PHARMACEUTICALS
REGN,NASDAQ,"REGENERON PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
RGNX,NASDAQ,REGENXBIO INC.,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
RGLS,NASDAQ,REGULUS THERAPEUTICS INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
REIS,NASDAQ,"REIS, INC",MISCELLANEOUS,BUSINESS SERVICES
RBNC,NASDAQ,"RELIANT BANCORP, INC.",FINANCE,MAJOR BANKS
RELV,NASDAQ,"RELIV&#39; INTERNATIONAL, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
MARK,NASDAQ,"REMARK HOLDINGS, INC.",CONSUMER SERVICES,TELECOMMUNICATIONS EQUIPMENT
RNST,NASDAQ,RENASANT CORPORATION,FINANCE,MAJOR BANKS
REGI,NASDAQ,"RENEWABLE ENERGY GROUP, INC.",BASIC INDUSTRIES,MAJOR CHEMICALS
ABAC,NASDAQ,"RENMIN TIANLI GROUP, INC.",CONSUMER NON-DURABLES,FARMING/SEEDS/MILLING
RCII,NASDAQ,RENT-A-CENTER INC.,TECHNOLOGY,DIVERSIFIED COMMERCIAL SERVICES
RGEN,NASDAQ,REPLIGEN CORPORATION,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
RBCAA,NASDAQ,"REPUBLIC BANCORP, INC.",FINANCE,MAJOR BANKS
FRBK,NASDAQ,"REPUBLIC FIRST BANCORP, INC.",FINANCE,MAJOR BANKS
REFR,NASDAQ,RESEARCH FRONTIERS INCORPORATED,MISCELLANEOUS,MULTI-SECTOR COMPANIES
RSLS,NASDAQ,RESHAPE LIFESCIENCES INC.,HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
RESN,NASDAQ,RESONANT INC.,TECHNOLOGY,SEMICONDUCTORS
RECN,NASDAQ,"RESOURCES CONNECTION, INC.",MISCELLANEOUS,BUSINESS SERVICES
HAIR,NASDAQ,"RESTORATION ROBOTICS, INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
TORC,NASDAQ,"RESTORBIO, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ROIC,NASDAQ,RETAIL OPPORTUNITY INVESTMENTS CORP.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
RETO,NASDAQ,"RETO ECO-SOLUTIONS, INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
RTRX,NASDAQ,"RETROPHIN, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
RVNC,NASDAQ,"REVANCE THERAPEUTICS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
RVEN,NASDAQ,"REVEN HOUSING REIT, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
RVLT,NASDAQ,"REVOLUTION LIGHTING TECHNOLOGIES, INC.",CONSUMER DURABLES,BUILDING PRODUCTS
RWLK,NASDAQ,REWALK ROBOTICS LTD,HEALTH CARE,INDUSTRIAL SPECIALTIES
RFIL,NASDAQ,"RF INDUSTRIES, LTD.",CAPITAL GOODS,ELECTRICAL PRODUCTS
RGCO,NASDAQ,RGC RESOURCES INC.,PUBLIC UTILITIES,OIL & GAS PRODUCTION
RYTM,NASDAQ,"RHYTHM PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
RBBN,NASDAQ,RIBBON COMMUNICATIONS INC.,TECHNOLOGY,EDP SERVICES
RIBT,NASDAQ,RICEBRAN TECHNOLOGIES,CONSUMER NON-DURABLES,PACKAGED FOODS
RIBTW,NASDAQ,RICEBRAN TECHNOLOGIES,CONSUMER NON-DURABLES,PACKAGED FOODS
RELL,NASDAQ,"RICHARDSON ELECTRONICS, LTD.",CONSUMER NON-DURABLES,ELECTRONIC COMPONENTS
RIGL,NASDAQ,"RIGEL PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
RNET,NASDAQ,"RIGNET, INC.",CONSUMER SERVICES,TELECOMMUNICATIONS EQUIPMENT
RMNI,NASDAQ,"RIMINI STREET, INC.",MISCELLANEOUS,BUSINESS SERVICES
RIOT,NASDAQ,"RIOT BLOCKCHAIN, INC",HEALTH CARE,BIOTECHNOLOGY: IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES
REDU,NASDAQ,RISE EDUCATION CAYMAN LTD,CONSUMER SERVICES,OTHER CONSUMER SERVICES
RTTR,NASDAQ,"RITTER PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
RVSB,NASDAQ,RIVERVIEW BANCORP INC,FINANCE,SAVINGS INSTITUTIONS
RLJE,NASDAQ,"RLJ ENTERTAINMENT, INC.",CONSUMER SERVICES,MOVIES/ENTERTAINMENT
RMGN,NASDAQ,RMG NETWORKS HOLDING CORPORATION,MISCELLANEOUS,BUSINESS SERVICES
RCKT,NASDAQ,"ROCKET PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
RMTI,NASDAQ,"ROCKWELL MEDICAL, INC.",HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
RCKY,NASDAQ,"ROCKY BRANDS, INC.",CONSUMER NON-DURABLES,SHOE MANUFACTURING
RMCF,NASDAQ,"ROCKY MOUNTAIN CHOCOLATE FACTORY, INC.",CONSUMER NON-DURABLES,SPECIALTY FOODS
ROKU,NASDAQ,"ROKU, INC.",CONSUMER SERVICES,TELEVISION SERVICES
ROSE,NASDAQ,ROSEHILL RESOURCES INC.,ENERGY,OIL & GAS PRODUCTION
ROSEU,NASDAQ,ROSEHILL RESOURCES INC.,ENERGY,OIL & GAS PRODUCTION
ROSEW,NASDAQ,ROSEHILL RESOURCES INC.,ENERGY,OIL & GAS PRODUCTION
ROSG,NASDAQ,ROSETTA GENOMICS LTD.,HEALTH CARE,MAJOR PHARMACEUTICALS
ROST,NASDAQ,"ROSS STORES, INC.",CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES
RGLD,NASDAQ,"ROYAL GOLD, INC.",BASIC INDUSTRIES,PRECIOUS METALS
RPXC,NASDAQ,RPX CORPORATION,MISCELLANEOUS,MULTI-SECTOR COMPANIES
RTIX,NASDAQ,"RTI SURGICAL, INC.",HEALTH CARE,INDUSTRIAL SPECIALTIES
RBCN,NASDAQ,"RUBICON TECHNOLOGY, INC.",TECHNOLOGY,SEMICONDUCTORS
RMBL,NASDAQ,"RUMBLEON, INC.",TECHNOLOGY,EDP SERVICES
RUSHA,NASDAQ,"RUSH ENTERPRISES, INC.",CONSUMER DURABLES,AUTOMOTIVE AFTERMARKET
RUSHB,NASDAQ,"RUSH ENTERPRISES, INC.",CONSUMER DURABLES,AUTOMOTIVE AFTERMARKET
RUTH,NASDAQ,"RUTH&#39;S HOSPITALITY GROUP, INC.",CONSUMER SERVICES,RESTAURANTS
RXII,NASDAQ,RXI PHARMACEUTICALS CORPORATION,HEALTH CARE,MAJOR PHARMACEUTICALS
RXIIW,NASDAQ,RXI PHARMACEUTICALS CORPORATION,HEALTH CARE,MAJOR PHARMACEUTICALS
RYAAY,NASDAQ,RYANAIR HOLDINGS PLC,TRANSPORTATION,AIR FREIGHT/DELIVERY SERVICES
STBA,NASDAQ,"S&T BANCORP, INC.",FINANCE,MAJOR BANKS
SANW,NASDAQ,S&W SEED COMPANY,CONSUMER NON-DURABLES,FARMING/SEEDS/MILLING
SCAC,NASDAQ,SABAN CAPITAL ACQUISITION CORP.,FINANCE,BUSINESS SERVICES
SCACU,NASDAQ,SABAN CAPITAL ACQUISITION CORP.,FINANCE,BUSINESS SERVICES
SCACW,NASDAQ,SABAN CAPITAL ACQUISITION CORP.,FINANCE,BUSINESS SERVICES
SBRA,NASDAQ,"SABRA HEALTH CARE REIT, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
SBRAP,NASDAQ,"SABRA HEALTH CARE REIT, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
SABR,NASDAQ,SABRE CORPORATION,TECHNOLOGY,"COMPUTER SOFTWARE: PROGRAMMING, DATA PROCESSING"
SAEX,NASDAQ,"SAEXPLORATION HOLDINGS, INC.",ENERGY,OIL & GAS PRODUCTION
SAFT,NASDAQ,"SAFETY INSURANCE GROUP, INC.",FINANCE,PROPERTY-CASUALTY INSURERS
SAGE,NASDAQ,"SAGE THERAPEUTICS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
SAIA,NASDAQ,"SAIA, INC.",TRANSPORTATION,TRUCKING FREIGHT/COURIER SERVICES
SALM,NASDAQ,"SALEM MEDIA GROUP, INC.",CONSUMER SERVICES,BROADCASTING
SAL,NASDAQ,"SALISBURY BANCORP, INC.",FINANCE,SAVINGS INSTITUTIONS
SAFM,NASDAQ,"SANDERSON FARMS, INC.",CONSUMER NON-DURABLES,MEAT/POULTRY/FISH
SASR,NASDAQ,"SANDY SPRING BANCORP, INC.",FINANCE,MAJOR BANKS
SGMO,NASDAQ,"SANGAMO THERAPEUTICS, INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
SANM,NASDAQ,SANMINA CORPORATION,TECHNOLOGY,ELECTRICAL PRODUCTS
GCVRZ,NASDAQ,SANOFI,HEALTH CARE,MAJOR PHARMACEUTICALS
SPNS,NASDAQ,SAPIENS INTERNATIONAL CORPORATION N.V.,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
SRPT,NASDAQ,"SAREPTA THERAPEUTICS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
SVRA,NASDAQ,"SAVARA, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
SBFG,NASDAQ,"SB FINANCIAL GROUP, INC.",FINANCE,MAJOR BANKS
SBFGP,NASDAQ,"SB FINANCIAL GROUP, INC.",FINANCE,MAJOR BANKS
SBBX,NASDAQ,SB ONE BANCORP,FINANCE,MAJOR BANKS
SBAC,NASDAQ,SBA COMMUNICATIONS CORPORATION,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
SCSC,NASDAQ,"SCANSOURCE, INC.",TECHNOLOGY,RETAIL: COMPUTER SOFTWARE & PERIPHERAL EQUIPMENT
SMIT,NASDAQ,"SCHMITT INDUSTRIES, INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
SCHN,NASDAQ,"SCHNITZER STEEL INDUSTRIES, INC.",CONSUMER DURABLES,INDUSTRIAL SPECIALTIES
SCHL,NASDAQ,SCHOLASTIC CORPORATION,CONSUMER SERVICES,BOOKS
SGMS,NASDAQ,SCIENTIFIC GAMES CORP,TECHNOLOGY,EDP SERVICES
SCPH,NASDAQ,SCPHARMACEUTICALS INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
SCYX,NASDAQ,"SCYNEXIS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
SEAC,NASDAQ,"SEACHANGE INTERNATIONAL, INC.",TECHNOLOGY,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIONS EQUIPMENT
SBCF,NASDAQ,SEACOAST BANKING CORPORATION OF FLORIDA,FINANCE,MAJOR BANKS
STX,NASDAQ,SEAGATE TECHNOLOGY PLC,TECHNOLOGY,ELECTRONIC COMPONENTS
SHIP,NASDAQ,SEANERGY MARITIME HOLDINGS CORP,TRANSPORTATION,MARINE TRANSPORTATION
SHIPW,NASDAQ,SEANERGY MARITIME HOLDINGS CORP,TRANSPORTATION,MARINE TRANSPORTATION
SHLD,NASDAQ,SEARS HOLDINGS CORPORATION,CONSUMER SERVICES,DEPARTMENT/SPECIALTY RETAIL STORES
SHLDW,NASDAQ,SEARS HOLDINGS CORPORATION,CONSUMER SERVICES,DEPARTMENT/SPECIALTY RETAIL STORES
SHOS,NASDAQ,"SEARS HOMETOWN AND OUTLET STORES, INC.",CONSUMER SERVICES,DEPARTMENT/SPECIALTY RETAIL STORES
SPNE,NASDAQ,SEASPINE HOLDINGS CORPORATION,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
SGEN,NASDAQ,"SEATTLE GENETICS, INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
EYES,NASDAQ,"SECOND SIGHT MEDICAL PRODUCTS, INC.",HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
EYESW,NASDAQ,"SECOND SIGHT MEDICAL PRODUCTS, INC.",HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
SECO,NASDAQ,SECOO HOLDING LIMITED,CONSUMER SERVICES,OTHER SPECIALTY STORES
SCWX,NASDAQ,SECUREWORKS CORP.,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
SNFCA,NASDAQ,SECURITY NATIONAL FINANCIAL CORPORATION,FINANCE,FINANCE: CONSUMER SERVICES
SEIC,NASDAQ,SEI INVESTMENTS COMPANY,FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE
SLCT,NASDAQ,"SELECT BANCORP, INC.",FINANCE,MAJOR BANKS
SIR,NASDAQ,SELECT INCOME REIT,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
SELB,NASDAQ,"SELECTA BIOSCIENCES, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
SIGI,NASDAQ,"SELECTIVE INSURANCE GROUP, INC.",FINANCE,PROPERTY-CASUALTY INSURERS
SLS,NASDAQ,"SELLAS LIFE SCIENCES GROUP, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
SENEA,NASDAQ,SENECA FOODS CORP.,CONSUMER NON-DURABLES,PACKAGED FOODS
SENEB,NASDAQ,SENECA FOODS CORP.,CONSUMER NON-DURABLES,PACKAGED FOODS
SNES,NASDAQ,"SENESTECH, INC.",BASIC INDUSTRIES,AGRICULTURAL CHEMICALS
SNH,NASDAQ,SENIOR HOUSING PROPERTIES TRUST,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
SNHNI,NASDAQ,SENIOR HOUSING PROPERTIES TRUST,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
SNHNL,NASDAQ,SENIOR HOUSING PROPERTIES TRUST,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
AIHS,NASDAQ,SENMIAO TECHNOLOGY LIMITED,FINANCE,FINANCE: CONSUMER SERVICES
SNMX,NASDAQ,"SENOMYX, INC.",HEALTH CARE,BIOTECHNOLOGY: COMMERCIAL PHYSICAL & BIOLOGICAL RESARCH
SRTS,NASDAQ,"SENSUS HEALTHCARE, INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
SRTSW,NASDAQ,"SENSUS HEALTHCARE, INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
STNL,NASDAQ,SENTINEL ENERGY SERVICES INC.,FINANCE,BUSINESS SERVICES
STNLU,NASDAQ,SENTINEL ENERGY SERVICES INC.,FINANCE,BUSINESS SERVICES
STNLW,NASDAQ,SENTINEL ENERGY SERVICES INC.,FINANCE,BUSINESS SERVICES
SQBG,NASDAQ,"SEQUENTIAL BRANDS GROUP, INC.",CONSUMER NON-DURABLES,APPAREL
MCRB,NASDAQ,"SERES THERAPEUTICS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
SREV,NASDAQ,"SERVICESOURCE INTERNATIONAL, INC.",MISCELLANEOUS,BUSINESS SERVICES
SFBS,NASDAQ,"SERVISFIRST BANCSHARES, INC.",FINANCE,MAJOR BANKS
SSC,NASDAQ,"SEVEN STARS CLOUD GROUP, INC.",CONSUMER SERVICES,TELEVISION SERVICES
SVBI,NASDAQ,SEVERN BANCORP INC,FINANCE,MAJOR BANKS
SGBX,NASDAQ,"SG BLOCKS, INC.",CONSUMER SERVICES,RETAIL: BUILDING MATERIALS
SGOC,NASDAQ,"SGOCO GROUP, LTD",TECHNOLOGY,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIONS EQUIPMENT
SEII,NASDAQ,SHARING ECONOMY INTERNATIONAL INC.,TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS
SMED,NASDAQ,SHARPS COMPLIANCE CORP.,BASIC INDUSTRIES,ENVIRONMENTAL SERVICES
SHSP,NASDAQ,"SHARPSPRING, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
SHEN,NASDAQ,SHENANDOAH TELECOMMUNICATIONS CO,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
PIXY,NASDAQ,"SHIFTPIXY, INC.",TECHNOLOGY,DIVERSIFIED COMMERCIAL SERVICES
SHLO,NASDAQ,"SHILOH INDUSTRIES, INC.",CAPITAL GOODS,INDUSTRIAL SPECIALTIES
TYHT,NASDAQ,"SHINECO, INC.",CONSUMER NON-DURABLES,FARMING/SEEDS/MILLING
SHPG,NASDAQ,SHIRE PLC,HEALTH CARE,MAJOR PHARMACEUTICALS
SCVL,NASDAQ,"SHOE CARNIVAL, INC.",CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES
SHBI,NASDAQ,SHORE BANCSHARES INC,FINANCE,MAJOR BANKS
SSTI,NASDAQ,"SHOTSPOTTER, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
SFLY,NASDAQ,"SHUTTERFLY, INC.",MISCELLANEOUS,OTHER CONSUMER SERVICES
SIFI,NASDAQ,"SI FINANCIAL GROUP, INC.",FINANCE,SAVINGS INSTITUTIONS
SIEB,NASDAQ,SIEBERT FINANCIAL CORP.,FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE
SNNA,NASDAQ,"SIENNA BIOPHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
SIEN,NASDAQ,"SIENTRA, INC.",HEALTH CARE,INDUSTRIAL SPECIALTIES
BSRR,NASDAQ,SIERRA BANCORP,FINANCE,MAJOR BANKS
SRRA,NASDAQ,"SIERRA ONCOLOGY, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
SWIR,NASDAQ,"SIERRA WIRELESS, INC.",TECHNOLOGY,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIONS EQUIPMENT
SIFY,NASDAQ,SIFY TECHNOLOGIES LIMITED,TECHNOLOGY,"COMPUTER SOFTWARE: PROGRAMMING, DATA PROCESSING"
SIGA,NASDAQ,SIGA TECHNOLOGIES INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
SIGM,NASDAQ,"SIGMA DESIGNS, INC.",TECHNOLOGY,SEMICONDUCTORS
SGLB,NASDAQ,"SIGMA LABS, INC.",CONSUMER DURABLES,MISCELLANEOUS MANUFACTURING INDUSTRIES
SGLBW,NASDAQ,"SIGMA LABS, INC.",CONSUMER DURABLES,MISCELLANEOUS MANUFACTURING INDUSTRIES
SGMA,NASDAQ,"SIGMATRON INTERNATIONAL, INC.",TECHNOLOGY,ELECTRICAL PRODUCTS
SBNY,NASDAQ,SIGNATURE BANK,FINANCE,MAJOR BANKS
SBNYW,NASDAQ,SIGNATURE BANK,FINANCE,MAJOR BANKS
SLGN,NASDAQ,SILGAN HOLDINGS INC.,CONSUMER DURABLES,CONTAINERS/PACKAGING
SILC,NASDAQ,SILICOM LTD,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT
SLAB,NASDAQ,"SILICON LABORATORIES, INC.",TECHNOLOGY,SEMICONDUCTORS
SIMO,NASDAQ,SILICON MOTION TECHNOLOGY CORPORATION,TECHNOLOGY,SEMICONDUCTORS
SAMG,NASDAQ,SILVERCREST ASSET MANAGEMENT GROUP INC.,FINANCE,INVESTMENT MANAGERS
SSNT,NASDAQ,"SILVERSUN TECHNOLOGIES, INC.",MISCELLANEOUS,BUSINESS SERVICES
SFNC,NASDAQ,SIMMONS FIRST NATIONAL CORPORATION,FINANCE,MAJOR BANKS
SLP,NASDAQ,"SIMULATIONS PLUS, INC.",TECHNOLOGY,EDP SERVICES
SINA,NASDAQ,SINA CORPORATION,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
SBGI,NASDAQ,"SINCLAIR BROADCAST GROUP, INC.",CONSUMER SERVICES,BROADCASTING
SINO,NASDAQ,"SINO-GLOBAL SHIPPING AMERICA, LTD.",TRANSPORTATION,OIL REFINING/MARKETING
SVA,NASDAQ,"SINOVAC BIOTECH, LTD.",HEALTH CARE,MAJOR PHARMACEUTICALS
SIRI,NASDAQ,SIRIUS XM HOLDINGS INC.,CONSUMER SERVICES,BROADCASTING
SITO,NASDAQ,"SITO MOBILE, LTD.",MISCELLANEOUS,BUSINESS SERVICES
SKYS,NASDAQ,"SKY SOLAR HOLDINGS, LTD.",PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL
SKYW,NASDAQ,"SKYWEST, INC.",TRANSPORTATION,AIR FREIGHT/DELIVERY SERVICES
SWKS,NASDAQ,"SKYWORKS SOLUTIONS, INC.",TECHNOLOGY,SEMICONDUCTORS
SNBR,NASDAQ,SLEEP NUMBER CORPORATION,CONSUMER DURABLES,HOME FURNISHINGS
SLM,NASDAQ,SLM CORPORATION,FINANCE,FINANCE: CONSUMER SERVICES
SLMBP,NASDAQ,SLM CORPORATION,FINANCE,FINANCE: CONSUMER SERVICES
SGH,NASDAQ,"SMART GLOBAL HOLDINGS, INC.",TECHNOLOGY,SEMICONDUCTORS
SND,NASDAQ,"SMART SAND, INC.",BASIC INDUSTRIES,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)
SMBK,NASDAQ,"SMARTFINANCIAL, INC.",FINANCE,MAJOR BANKS
SMSI,NASDAQ,"SMITH MICRO SOFTWARE, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
SMTX,NASDAQ,SMTC CORPORATION,TECHNOLOGY,ELECTRICAL PRODUCTS
SRAX,NASDAQ,"SOCIAL REALITY, INC.",TECHNOLOGY,ADVERTISING
SCKT,NASDAQ,"SOCKET MOBILE, INC.",TECHNOLOGY,COMPUTER MANUFACTURING
SODA,NASDAQ,SODASTREAM INTERNATIONAL LTD.,CONSUMER DURABLES,CONSUMER ELECTRONICS/APPLIANCES
SOHU,NASDAQ,SOHU.COM INC.,TECHNOLOGY,EDP SERVICES
SLRC,NASDAQ,SOLAR CAPITAL LTD.,N/A,N/A
SUNS,NASDAQ,SOLAR SENIOR CAPITAL LTD.,N/A,N/A
SEDG,NASDAQ,"SOLAREDGE TECHNOLOGIES, INC.",TECHNOLOGY,SEMICONDUCTORS
SLNO,NASDAQ,"SOLENO THERAPEUTICS, INC.",HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
SLNOW,NASDAQ,"SOLENO THERAPEUTICS, INC.",HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
SLGL,NASDAQ,SOL-GEL TECHNOLOGIES LTD.,HEALTH CARE,MAJOR PHARMACEUTICALS
SLDB,NASDAQ,SOLID BIOSCIENCES INC.,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
SNGX,NASDAQ,"SOLIGENIX, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
SNGXW,NASDAQ,"SOLIGENIX, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
SONC,NASDAQ,SONIC CORP.,CONSUMER SERVICES,RESTAURANTS
SOFO,NASDAQ,"SONIC FOUNDRY, INC.",TECHNOLOGY,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIONS EQUIPMENT
SNOA,NASDAQ,"SONOMA PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
SNOAW,NASDAQ,"SONOMA PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
SPHS,NASDAQ,"SOPHIRIS BIO, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
SORL,NASDAQ,"SORL AUTO PARTS, INC.",CAPITAL GOODS,AUTO PARTS:O.E.M.
